#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:27:25;
7;
TA_SP15P2_ET1	0	5000	255,0,0;
CO_SP15P2_ET1	0	5000	0,64,0;
DBS_SP15P2_ET1	0	5000	0,0,128;
DBE_SP15P2_ET1	0	5000	128,0,128;
TA_SP15P3_ET1	0	5000	255,255,0;
CO_SP15P3_ET1	0	5000	255,128,128;
DBS_SP15P3_ET1	0	5000	0,255,0;

#!(s);Date;Time;TA_SP15P2_ET1;CO_SP15P2_ET1;DBS_SP15P2_ET1;DBE_SP15P2_ET1;TA_SP15P3_ET1;CO_SP15P3_ET1;DBS_SP15P3_ET1;
1737660743;23.01.2025;19:32:23;20.4;0;338;367;0;0;353;
1737661646;23.01.2025;19:47:26;18.7;0;338;346;0;0;346;
1737662549;23.01.2025;20:02:29;19.1;0;346;346;0;0;353;
1737663453;23.01.2025;20:17:33;17.9;0;353;353;0;0;346;
1737664356;23.01.2025;20:32:36;18.7;0;371;360;0;0;353;
1737665259;23.01.2025;20:47:39;18.6;0;338;331;0;0;353;
1737666162;23.01.2025;21:02:42;18.3;0;346;360;0;0;353;
1737667065;23.01.2025;21:17:45;19.5;0;346;346;0;0;353;
1737667968;23.01.2025;21:32:48;20;0;346;346;0;0;353;
1737668872;23.01.2025;21:47:52;20.1;0;331;353;0;0;346;
1737669775;23.01.2025;22:02:55;18.9;0;346;353;0;0;346;
1737670678;23.01.2025;22:17:58;18.6;0;360;338;0;0;346;
1737671581;23.01.2025;22:33:01;20;0;353;353;0;0;353;
1737672485;23.01.2025;22:48:05;17.2;0;346;331;0;0;346;
1737673388;23.01.2025;23:03:08;18.9;0;346;331;0;0;346;
1737674291;23.01.2025;23:18:11;17.4;0;360;346;0;0;338;
1737675194;23.01.2025;23:33:14;19.6;0;338;346;0;0;346;
1737676097;23.01.2025;23:48:17;19.4;0;353;338;0;0;346;
1737677000;24.01.2025;00:03:20;18.3;0;360;338;0;0;346;
1737677903;24.01.2025;00:18:23;19.1;0;353;353;0;0;353;
1737678807;24.01.2025;00:33:27;20.1;0;331;338;0;0;346;
1737679710;24.01.2025;00:48:30;20;0;338;367;0;0;367;
1737680613;24.01.2025;01:03:33;18.9;0;346;367;0;0;353;
1737681516;24.01.2025;01:18:36;17.9;0;346;346;0;0;353;
1737682419;24.01.2025;01:33:39;17.5;0;353;346;0;0;346;
1737683322;24.01.2025;01:48:42;19.2;0;331;346;0;0;338;
1737684226;24.01.2025;02:03:46;19.2;0;346;360;0;0;346;
1737685129;24.01.2025;02:18:49;19.6;0;331;338;0;0;346;
1737686032;24.01.2025;02:33:52;19.1;0;371;346;0;0;353;
1737686935;24.01.2025;02:48:55;19.3;0;346;346;0;0;353;
1737687838;24.01.2025;03:03:58;19.3;0;328;346;0;0;346;
1737688742;24.01.2025;03:19:02;18.9;0;360;346;0;0;346;
1737689645;24.01.2025;03:34:05;19.4;0;346;353;0;0;338;
1737690548;24.01.2025;03:49:08;19.1;0;346;346;0;0;353;
1737691451;24.01.2025;04:04:11;20;0;346;346;0;0;353;
1737692354;24.01.2025;04:19:14;17;0;367;331;0;0;346;
1737693258;24.01.2025;04:34:18;18.2;0;360;346;0;0;338;
1737694161;24.01.2025;04:49:21;20;0;360;338;0;0;353;
1737695064;24.01.2025;05:04:24;20.2;0;346;353;0;0;360;
1737695967;24.01.2025;05:19:27;19.3;0;331;346;0;0;360;
1737696870;24.01.2025;05:34:30;19.2;0;346;338;0;0;353;
1737697773;24.01.2025;05:49:33;19.2;0;353;346;0;0;346;
1737698677;24.01.2025;06:04:37;19.3;0;338;360;0;0;346;
1737699580;24.01.2025;06:19:40;19.3;0;346;346;0;0;353;
1737700483;24.01.2025;06:34:43;19.6;0;353;353;0;0;353;
1737701386;24.01.2025;06:49:46;18.7;0;360;353;0;0;353;
1737702289;24.01.2025;07:04:49;17.7;0;353;346;0;0;353;
1737703192;24.01.2025;07:19:52;18.3;0;353;346;0;0;353;
1737704096;24.01.2025;07:34:56;19;0;346;360;0;0;360;
1737704999;24.01.2025;07:49:59;19.2;0;338;346;0;0;360;
1737705902;24.01.2025;08:05:02;19.7;0;353;346;0;0;353;
1737706805;24.01.2025;08:20:05;20.1;0;346;346;0;0;353;
1737707708;24.01.2025;08:35:08;20;0;346;353;0;0;338;
1737708611;24.01.2025;08:50:11;18.5;0;353;346;0;0;353;
1737709515;24.01.2025;09:05:15;19.1;0;353;346;0;0;353;
1737710418;24.01.2025;09:20:18;18.9;0;338;353;0;0;353;
1737711321;24.01.2025;09:35:21;19;0;360;346;0;0;353;
1737712224;24.01.2025;09:50:24;18.7;0;360;353;0;0;360;
1737713127;24.01.2025;10:05:27;18.9;0;360;346;0;0;346;
1737714030;24.01.2025;10:20:30;19.9;0;338;338;0;0;346;
1737714934;24.01.2025;10:35:34;20.1;0;353;360;0;0;353;
1737715837;24.01.2025;10:50:37;18.5;0;360;346;0;0;353;
1737716740;24.01.2025;11:05:40;18.9;0;371;360;0;0;353;
1737717643;24.01.2025;11:20:43;18.9;0;338;353;0;0;353;
1737718546;24.01.2025;11:35:46;20.1;0;371;346;0;0;353;
1737719449;24.01.2025;11:50:49;20.3;0;353;346;0;0;346;
1737720352;24.01.2025;12:05:52;20.1;0;346;338;0;0;338;
1737721256;24.01.2025;12:20:56;20.3;0;367;346;0;0;346;
1737722159;24.01.2025;12:35:59;19.8;0;346;360;0;0;353;
1737723062;24.01.2025;12:51:02;20.3;0;331;353;0;0;353;
1737723965;24.01.2025;13:06:05;20.1;0;346;338;0;0;353;
1737724868;24.01.2025;13:21:08;19.7;0;346;346;0;0;353;
1737725771;24.01.2025;13:36:11;18.3;0;367;360;0;0;346;
1737726674;24.01.2025;13:51:14;19.2;0;353;353;0;0;346;
1737727578;24.01.2025;14:06:18;18.3;0;346;338;0;0;338;
1737728481;24.01.2025;14:21:21;19.5;0;338;360;0;0;353;
1737729384;24.01.2025;14:36:24;18.8;0;346;346;0;0;353;
1737730287;24.01.2025;14:51:27;20.3;0;346;331;0;0;353;
1737731190;24.01.2025;15:06:30;19.6;0;331;353;0;0;346;
1737732093;24.01.2025;15:21:33;18.4;0;353;328;0;0;338;
1737732996;24.01.2025;15:36:36;20.1;0;338;353;0;0;353;
1737733900;24.01.2025;15:51:40;19.3;0;338;346;0;0;353;
1737734803;24.01.2025;16:06:43;18.7;0;346;360;0;0;353;
1737735706;24.01.2025;16:21:46;20.1;0;353;353;0;0;346;
1737736609;24.01.2025;16:36:49;18.9;0;360;338;0;0;346;
1737737512;24.01.2025;16:51:52;19.6;0;346;346;0;0;346;
1737738415;24.01.2025;17:06:55;19.5;0;360;346;0;0;353;
1737739318;24.01.2025;17:21:58;18.4;0;353;346;0;0;331;
1737740222;24.01.2025;17:37:02;18.8;0;346;360;0;0;353;
1737741125;24.01.2025;17:52:05;19.6;0;331;338;0;0;353;
1737742028;24.01.2025;18:07:08;17.6;0;346;331;0;0;346;
1737742931;24.01.2025;18:22:11;19.3;0;353;346;0;0;346;
1737743834;24.01.2025;18:37:14;18.4;0;360;338;0;0;346;
1737744737;24.01.2025;18:52:17;18.7;0;360;360;0;0;367;
1737745640;24.01.2025;19:07:20;18;0;338;338;0;0;346;
1737746544;24.01.2025;19:22:24;19;0;346;346;0;0;338;
1737747447;24.01.2025;19:37:27;20.5;0;346;360;0;0;346;
1737748350;24.01.2025;19:52:30;19.6;0;346;353;0;0;353;
1737749253;24.01.2025;20:07:33;19.6;0;346;360;0;0;360;
1737750156;24.01.2025;20:22:36;19.6;0;360;346;0;0;346;
1737751059;24.01.2025;20:37:39;18.7;0;353;328;0;0;338;
1737751962;24.01.2025;20:52:42;19.3;0;353;346;0;0;353;
1737752866;24.01.2025;21:07:46;20.1;0;346;353;0;0;353;
1737753769;24.01.2025;21:22:49;20.1;0;346;338;0;0;360;
1737754672;24.01.2025;21:37:52;19.5;0;346;346;0;0;360;
1737755575;24.01.2025;21:52:55;18.9;0;346;360;0;0;353;
1737756478;24.01.2025;22:07:58;19.3;0;328;346;0;0;353;
1737757381;24.01.2025;22:23:01;18.4;0;346;338;0;0;346;
1737758284;24.01.2025;22:38:04;18.8;0;346;353;0;0;360;
1737759187;24.01.2025;22:53:07;17.3;0;353;331;0;0;346;
1737760091;24.01.2025;23:08:11;18;0;331;353;0;0;346;
1737760994;24.01.2025;23:23:14;17.3;0;353;360;0;0;346;
1737761897;24.01.2025;23:38:17;18;0;360;338;0;0;346;
1737762800;24.01.2025;23:53:20;19.3;0;331;353;0;0;346;
1737763703;25.01.2025;00:08:23;18.9;0;360;353;0;0;346;
1737764606;25.01.2025;00:23:26;19.5;0;353;353;0;0;346;
1737765509;25.01.2025;00:38:29;19.5;0;346;353;0;0;346;
1737766413;25.01.2025;00:53:33;17.4;0;346;360;0;0;346;
1737767316;25.01.2025;01:08:36;19.3;0;328;346;0;0;346;
1737768219;25.01.2025;01:23:39;19;0;338;367;0;0;353;
1737769122;25.01.2025;01:38:42;19.3;0;353;346;0;0;353;
1737770025;25.01.2025;01:53:45;18.8;0;338;360;0;0;346;
1737770928;25.01.2025;02:08:48;18.5;0;353;331;0;0;346;
1737771832;25.01.2025;02:23:52;18.2;0;360;353;0;0;331;
1737772735;25.01.2025;02:38:55;18.4;0;346;353;0;0;353;
1737773638;25.01.2025;02:53:58;18.9;0;338;338;0;0;346;
1737774541;25.01.2025;03:09:01;18.6;0;331;353;0;0;346;
1737775444;25.01.2025;03:24:04;17.3;0;353;353;0;0;346;
1737776347;25.01.2025;03:39:07;17.5;0;346;353;0;0;338;
1737777250;25.01.2025;03:54:10;20.1;0;338;367;0;0;353;
1737778154;25.01.2025;04:09:14;18.2;0;346;346;0;0;346;
1737779057;25.01.2025;04:24:17;19.2;0;353;353;0;0;353;
1737779960;25.01.2025;04:39:20;18.9;0;346;353;0;0;346;
1737780863;25.01.2025;04:54:23;18.9;0;371;360;0;0;346;
1737781766;25.01.2025;05:09:26;18.9;0;346;360;0;0;346;
1737782669;25.01.2025;05:24:29;20.2;0;346;367;0;0;346;
1737783572;25.01.2025;05:39:32;20.1;0;367;346;0;0;353;
1737784476;25.01.2025;05:54:36;19.8;0;346;346;0;0;353;
1737785379;25.01.2025;06:09:39;19.5;0;331;331;0;0;353;
1737786282;25.01.2025;06:24:42;17.9;0;353;353;0;0;346;
1737787185;25.01.2025;06:39:45;17.9;0;346;338;0;0;346;
1737788088;25.01.2025;06:54:48;20.1;0;331;338;0;0;353;
1737788991;25.01.2025;07:09:51;19.8;0;353;346;0;0;353;
1737789894;25.01.2025;07:24:54;19.3;0;360;346;0;0;346;
1737790797;25.01.2025;07:39:57;19.5;0;346;346;0;0;353;
1737791701;25.01.2025;07:55:01;19;0;353;360;0;0;353;
1737792604;25.01.2025;08:10:04;18.2;0;353;331;0;0;346;
1737793507;25.01.2025;08:25:07;19.3;0;353;353;0;0;346;
1737794410;25.01.2025;08:40:10;19.7;0;346;367;0;0;338;
1737795313;25.01.2025;08:55:13;18.5;0;360;338;0;0;346;
1737796216;25.01.2025;09:10:16;19.5;0;331;353;0;0;346;
1737797119;25.01.2025;09:25:19;20.5;0;367;346;0;0;360;
1737798022;25.01.2025;09:40:22;19.7;0;353;360;0;0;353;
1737798926;25.01.2025;09:55:26;19.1;0;360;353;0;0;353;
1737799829;25.01.2025;10:10:29;18.6;0;346;338;0;0;353;
1737800732;25.01.2025;10:25:32;18.5;0;346;346;0;0;346;
1737801635;25.01.2025;10:40:35;19.2;0;353;353;0;0;346;
1737802538;25.01.2025;10:55:38;20.6;0;353;371;0;0;353;
1737803441;25.01.2025;11:10:41;19.5;0;353;353;0;0;353;
1737804345;25.01.2025;11:25:45;20.1;0;346;346;0;0;360;
1737805248;25.01.2025;11:40:48;20;0;353;360;0;0;353;
1737806151;25.01.2025;11:55:51;18.4;0;353;346;0;0;353;
1737807054;25.01.2025;12:10:54;19.3;0;346;346;0;0;353;
1737807957;25.01.2025;12:25:57;20.1;0;360;360;0;0;346;
1737808860;25.01.2025;12:41:00;20.3;0;338;360;0;0;338;
1737809764;25.01.2025;12:56:04;18.9;0;338;328;0;0;353;
1737810667;25.01.2025;13:11:07;19.4;0;346;346;0;0;353;
1737811570;25.01.2025;13:26:10;19.5;0;331;346;0;0;353;
1737812473;25.01.2025;13:41:13;17.9;0;353;346;0;0;346;
1737813376;25.01.2025;13:56:16;19.4;0;338;353;0;0;353;
1737814279;25.01.2025;14:11:19;20.7;0;338;353;0;0;353;
1737815182;25.01.2025;14:26:22;20;0;338;346;0;0;360;
1737816085;25.01.2025;14:41:25;18.3;0;338;338;0;0;360;
1737816989;25.01.2025;14:56:29;19;0;353;346;0;0;360;
1737817892;25.01.2025;15:11:32;18.6;0;346;353;0;0;346;
1737818795;25.01.2025;15:26:35;20.8;0;367;367;0;0;346;
1737819698;25.01.2025;15:41:38;20.8;0;353;346;0;0;353;
1737820601;25.01.2025;15:56:41;20.4;0;331;360;0;0;360;
1737821504;25.01.2025;16:11:44;18.3;0;346;331;0;0;346;
1737822407;25.01.2025;16:26:47;19.3;0;346;346;0;0;346;
1737823310;25.01.2025;16:41:50;20.1;0;367;353;0;0;346;
1737824214;25.01.2025;16:56:54;18.7;0;360;346;0;0;360;
1737825117;25.01.2025;17:11:57;17.8;0;360;346;0;0;353;
1737826020;25.01.2025;17:27:00;19.2;0;367;360;0;0;353;
1737826923;25.01.2025;17:42:03;18.4;0;346;346;0;0;346;
1737827826;25.01.2025;17:57:06;19;0;346;360;0;0;353;
1737828730;25.01.2025;18:12:10;18.7;0;353;360;0;0;353;
1737829633;25.01.2025;18:27:13;19.8;0;346;346;0;0;353;
1737830536;25.01.2025;18:42:16;18.9;0;331;346;0;0;346;
1737831439;25.01.2025;18:57:19;18.7;0;338;353;0;0;353;
1737832342;25.01.2025;19:12:22;18.5;0;360;346;0;0;338;
1737833245;25.01.2025;19:27:25;19.8;0;353;360;0;0;346;
1737834148;25.01.2025;19:42:28;19.4;0;367;353;0;0;338;
1737835052;25.01.2025;19:57:32;19.9;0;353;353;0;0;346;
1737835955;25.01.2025;20:12:35;18.6;0;353;346;0;0;346;
1737836858;25.01.2025;20:27:38;17.9;0;328;338;0;0;346;
1737837761;25.01.2025;20:42:41;17.8;0;367;371;0;0;353;
1737838664;25.01.2025;20:57:44;19.3;0;346;367;0;0;353;
1737839567;25.01.2025;21:12:47;18.3;0;353;353;0;0;353;
1737840470;25.01.2025;21:27:50;19.2;0;346;338;0;0;346;
1737841374;25.01.2025;21:42:54;19.8;0;346;360;0;0;367;
1737842277;25.01.2025;21:57:57;18.7;0;346;338;0;0;346;
1737843180;25.01.2025;22:13:00;18.3;0;346;328;0;0;346;
1737844083;25.01.2025;22:28:03;18.4;0;360;353;0;0;353;
1737844986;25.01.2025;22:43:06;18.4;0;338;346;0;0;346;
1737845889;25.01.2025;22:58:09;17;0;360;338;0;0;338;
1737846793;25.01.2025;23:13:13;18.9;0;353;353;0;0;346;
1737847696;25.01.2025;23:28:16;18.3;0;353;346;0;0;346;
1737848599;25.01.2025;23:43:19;18;0;360;353;0;0;353;
1737849502;25.01.2025;23:58:22;17.5;0;346;338;0;0;353;
1737850405;26.01.2025;00:13:25;19.4;0;360;338;0;0;346;
1737851308;26.01.2025;00:28:28;19.9;0;331;338;0;0;353;
1737852211;26.01.2025;00:43:31;19.1;0;371;338;0;0;346;
1737853115;26.01.2025;00:58:35;19.1;0;353;353;0;0;346;
1737854018;26.01.2025;01:13:38;18.4;0;338;360;0;0;331;
1737854921;26.01.2025;01:28:41;19.6;0;338;360;0;0;353;
1737855824;26.01.2025;01:43:44;18.1;0;353;338;0;0;353;
1737856727;26.01.2025;01:58:47;18.3;0;338;346;0;0;346;
1737857630;26.01.2025;02:13:50;19.8;0;331;353;0;0;360;
1737858534;26.01.2025;02:28:54;19.1;0;353;353;0;0;353;
1737859437;26.01.2025;02:43:57;19.4;0;346;331;0;0;360;
1737860340;26.01.2025;02:59:00;19.1;0;346;346;0;0;338;
1737861243;26.01.2025;03:14:03;18.7;0;353;353;0;0;346;
1737862146;26.01.2025;03:29:06;19.1;0;346;338;0;0;353;
1737863049;26.01.2025;03:44:09;18.5;0;353;338;0;0;353;
1737863953;26.01.2025;03:59:13;18;0;346;338;0;0;353;
1737864856;26.01.2025;04:14:16;17.4;0;367;331;0;0;353;
1737865759;26.01.2025;04:29:19;17.7;0;331;353;0;0;346;
1737866662;26.01.2025;04:44:22;19.3;0;360;346;0;0;353;
1737867565;26.01.2025;04:59:25;18.7;0;353;360;0;0;360;
1737868469;26.01.2025;05:14:29;19.8;0;346;346;0;0;346;
1737869372;26.01.2025;05:29:32;19.4;0;371;346;0;0;353;
1737870275;26.01.2025;05:44:35;18.9;0;353;338;0;0;353;
1737871178;26.01.2025;05:59:38;17.7;0;360;338;0;0;353;
1737872081;26.01.2025;06:14:41;18.5;0;360;338;0;0;353;
1737872985;26.01.2025;06:29:45;19.7;0;353;346;0;0;353;
1737873888;26.01.2025;06:44:48;19.5;0;346;353;0;0;353;
1737874791;26.01.2025;06:59:51;19.4;0;338;346;0;0;360;
1737875694;26.01.2025;07:14:54;19.6;0;328;346;0;0;353;
1737876597;26.01.2025;07:29:57;18.2;0;338;360;0;0;346;
1737877501;26.01.2025;07:45:01;18.3;0;346;353;0;0;346;
1737878404;26.01.2025;08:00:04;18.9;0;346;331;0;0;338;
1737879307;26.01.2025;08:15:07;18.8;0;353;338;0;0;353;
1737880210;26.01.2025;08:30:10;19;0;346;338;0;0;346;
1737881113;26.01.2025;08:45:13;19.5;0;353;346;0;0;353;
1737882016;26.01.2025;09:00:16;17.5;0;346;346;0;0;353;
1737882920;26.01.2025;09:15:20;19.4;0;353;360;0;0;367;
1737883823;26.01.2025;09:30:23;19;0;331;346;0;0;331;
1737884726;26.01.2025;09:45:26;19.4;0;346;367;0;0;338;
1737885629;26.01.2025;10:00:29;19.5;0;328;367;0;0;353;
1737886532;26.01.2025;10:15:32;19.4;0;346;346;0;0;353;
1737887435;26.01.2025;10:30:35;18.2;0;346;360;0;0;346;
1737888338;26.01.2025;10:45:38;18;0;328;360;0;0;346;
1737889242;26.01.2025;11:00:42;19.1;0;346;346;0;0;353;
1737890145;26.01.2025;11:15:45;19.6;0;371;346;0;0;360;
1737891048;26.01.2025;11:30:48;20.3;0;346;353;0;0;353;
1737891951;26.01.2025;11:45:51;19.9;0;353;360;0;0;360;
1737892854;26.01.2025;12:00:54;19.2;0;353;353;0;0;353;
1737893757;26.01.2025;12:15:57;18.8;0;353;353;0;0;346;
1737894660;26.01.2025;12:31:00;18.4;0;346;353;0;0;338;
1737895564;26.01.2025;12:46:04;17.8;0;346;346;0;0;346;
1737896467;26.01.2025;13:01:07;19.4;0;346;346;0;0;353;
1737897370;26.01.2025;13:16:10;18;0;338;346;0;0;346;
1737898273;26.01.2025;13:31:13;18.9;0;338;353;0;0;353;
1737899176;26.01.2025;13:46:16;19.8;0;353;346;0;0;353;
1737900079;26.01.2025;14:01:19;19.3;0;338;346;0;0;353;
1737900983;26.01.2025;14:16:23;18.3;0;346;338;0;0;353;
1737901886;26.01.2025;14:31:26;18.9;0;353;346;0;0;353;
1737902789;26.01.2025;14:46:29;18.9;0;360;338;0;0;346;
1737903692;26.01.2025;15:01:32;18.2;0;360;353;0;0;353;
1737904595;26.01.2025;15:16:35;19.6;0;338;346;0;0;353;
1737905498;26.01.2025;15:31:38;18.6;0;331;346;0;0;346;
1737906402;26.01.2025;15:46:42;18.6;0;353;353;0;0;346;
1737907305;26.01.2025;16:01:45;19;0;353;346;0;0;353;
1737908208;26.01.2025;16:16:48;19.6;0;346;338;0;0;353;
1737909111;26.01.2025;16:31:51;18.4;0;346;338;0;0;353;
1737910014;26.01.2025;16:46:54;19;0;353;353;0;0;353;
1737910917;26.01.2025;17:01:57;19.8;0;346;346;0;0;353;
1737911821;26.01.2025;17:17:01;17.1;0;360;353;0;0;346;
1737912724;26.01.2025;17:32:04;19;0;338;353;0;0;360;
1737913627;26.01.2025;17:47:07;17.6;0;360;338;0;0;353;
1737914530;26.01.2025;18:02:10;18.5;0;346;353;0;0;353;
1737915433;26.01.2025;18:17:13;19;0;346;346;0;0;338;
1737916336;26.01.2025;18:32:16;19.3;0;338;353;0;0;346;
1737917240;26.01.2025;18:47:20;18.5;0;353;353;0;0;353;
1737918143;26.01.2025;19:02:23;19.2;0;331;346;0;0;346;
1737919046;26.01.2025;19:17:26;19.6;0;353;360;0;0;346;
1737919949;26.01.2025;19:32:29;19.2;0;346;353;0;0;346;
1737920852;26.01.2025;19:47:32;19.7;0;331;346;0;0;353;
1737921755;26.01.2025;20:02:35;18.8;0;367;353;0;0;346;
1737922658;26.01.2025;20:17:38;18.4;0;346;353;0;0;346;
1737923561;26.01.2025;20:32:41;19.6;0;331;338;0;0;346;
1737924464;26.01.2025;20:47:44;18.7;0;360;346;0;0;353;
1737925368;26.01.2025;21:02:48;19.7;0;378;346;0;0;360;
1737926271;26.01.2025;21:17:51;19.5;0;353;331;0;0;353;
1737927174;26.01.2025;21:32:54;19.4;0;346;331;0;0;346;
1737928077;26.01.2025;21:47:57;17.4;0;338;353;0;0;346;
1737928980;26.01.2025;22:03:00;19.5;0;338;338;0;0;353;
1737929883;26.01.2025;22:18:03;19.3;0;353;346;0;0;353;
1737930787;26.01.2025;22:33:07;17.3;0;353;353;0;0;346;
1737931690;26.01.2025;22:48:10;17;0;360;338;0;0;346;
1737932593;26.01.2025;23:03:13;18.4;0;353;346;0;0;353;
1737933496;26.01.2025;23:18:16;17.6;0;346;353;0;0;346;
1737934399;26.01.2025;23:33:19;18.7;0;331;338;0;0;353;
1737935302;26.01.2025;23:48:22;17.5;0;353;353;0;0;346;
1737936205;27.01.2025;00:03:25;18.4;0;346;346;0;0;346;
1737937109;27.01.2025;00:18:29;18.8;0;346;360;0;0;346;
1737938012;27.01.2025;00:33:32;19.7;0;360;346;0;0;353;
1737938915;27.01.2025;00:48:35;19.4;0;353;338;0;0;353;
1737939818;27.01.2025;01:03:38;18.2;0;331;331;0;0;346;
1737940721;27.01.2025;01:18:41;18.2;0;346;353;0;0;353;
1737941624;27.01.2025;01:33:44;18.3;0;353;353;0;0;353;
1737942527;27.01.2025;01:48:47;18.4;0;346;353;0;0;346;
1737943431;27.01.2025;02:03:51;18.6;0;346;338;0;0;346;
1737944334;27.01.2025;02:18:54;18.8;0;367;360;0;0;353;
1737945237;27.01.2025;02:33:57;19.8;0;353;360;0;0;353;
1737946140;27.01.2025;02:49:00;19.3;0;353;346;0;0;353;
1737947043;27.01.2025;03:04:03;17.7;0;331;346;0;0;353;
1737947946;27.01.2025;03:19:06;17.9;0;338;346;0;0;353;
1737948850;27.01.2025;03:34:10;18.1;0;346;346;0;0;346;
1737949753;27.01.2025;03:49:13;20.1;0;346;353;0;0;346;
1737950656;27.01.2025;04:04:16;20.4;0;346;353;0;0;346;
1737951559;27.01.2025;04:19:19;20;0;346;353;0;0;353;
1737952462;27.01.2025;04:34:22;19.8;0;353;353;0;0;360;
1737953365;27.01.2025;04:49:25;19.3;0;328;346;0;0;353;
1737954268;27.01.2025;05:04:28;18.1;0;346;346;0;0;360;
1737955172;27.01.2025;05:19:32;20.1;0;360;360;0;0;346;
1737956075;27.01.2025;05:34:35;20.4;0;360;360;0;0;353;
1737956978;27.01.2025;05:49:38;20.4;0;353;346;0;0;346;
1737957881;27.01.2025;06:04:41;20.4;0;331;346;0;0;353;
1737958784;27.01.2025;06:19:44;20.4;0;360;346;0;0;353;
1737959687;27.01.2025;06:34:47;19;0;360;353;0;0;353;
1737960590;27.01.2025;06:49:50;18.6;0;338;353;0;0;353;
1737961494;27.01.2025;07:04:54;20;0;338;346;0;0;353;
1737962397;27.01.2025;07:19:57;19.8;0;353;360;0;0;360;
1737963300;27.01.2025;07:35:00;19.6;0;346;360;0;0;353;
1737964203;27.01.2025;07:50:03;19.2;0;353;338;0;0;353;
1737965106;27.01.2025;08:05:06;19.3;0;328;346;0;0;353;
1737966009;27.01.2025;08:20:09;19.7;0;360;353;0;0;360;
1737966912;27.01.2025;08:35:12;19;0;338;353;0;0;353;
1737967815;27.01.2025;08:50:15;20.2;0;367;353;0;0;346;
1737968719;27.01.2025;09:05:19;19.3;0;353;338;0;0;331;
1737969622;27.01.2025;09:20:22;19.8;0;360;346;0;0;360;
1737970525;27.01.2025;09:35:25;19.8;0;338;353;0;0;360;
1737971428;27.01.2025;09:50:28;19.1;0;338;346;0;0;360;
1737972331;27.01.2025;10:05:31;20.2;0;338;360;0;0;360;
1737973234;27.01.2025;10:20:34;19.9;0;360;353;0;0;353;
1737974137;27.01.2025;10:35:37;20.3;0;338;338;0;0;346;
1737975040;27.01.2025;10:50:40;19.2;0;346;353;0;0;353;
1737975944;27.01.2025;11:05:44;19;0;353;353;0;0;346;
1737976847;27.01.2025;11:20:47;20.4;0;338;338;0;0;353;
1737977750;27.01.2025;11:35:50;20.4;0;353;353;0;0;353;
1737978653;27.01.2025;11:50:53;20;0;346;353;0;0;346;
1737979556;27.01.2025;12:05:56;19.8;0;367;360;0;0;338;
1737980459;27.01.2025;12:20:59;20;0;353;331;0;0;338;
1737981362;27.01.2025;12:36:02;20.4;0;353;360;0;0;346;
1737982265;27.01.2025;12:51:05;20.3;0;360;346;0;0;360;
1737983169;27.01.2025;13:06:09;19.3;0;331;353;0;0;367;
1737984072;27.01.2025;13:21:12;19;0;367;346;0;0;346;
1737984975;27.01.2025;13:36:15;20.3;0;346;346;0;0;346;
1737985878;27.01.2025;13:51:18;19.3;0;353;346;0;0;346;
1737986781;27.01.2025;14:06:21;19.8;0;353;360;0;0;353;
1737987684;27.01.2025;14:21:24;19.2;0;353;360;0;0;353;
1737988588;27.01.2025;14:36:28;18.4;0;367;353;0;0;346;
1737989491;27.01.2025;14:51:31;20.2;0;338;346;0;0;353;
1737990394;27.01.2025;15:06:34;19.8;0;346;353;0;0;346;
1737991297;27.01.2025;15:21:37;19.9;0;367;360;0;0;360;
1737992200;27.01.2025;15:36:40;19.9;0;371;353;0;0;360;
1737993103;27.01.2025;15:51:43;19.9;0;331;338;0;0;346;
1737994007;27.01.2025;16:06:47;19.4;0;346;338;0;0;353;
1737994910;27.01.2025;16:21:50;19.3;0;346;346;0;0;353;
1737995813;27.01.2025;16:36:53;20.2;0;338;338;0;0;353;
1737996716;27.01.2025;16:51:56;19.4;0;338;346;0;0;346;
1737997619;27.01.2025;17:06:59;20;0;338;353;0;0;346;
1737998522;27.01.2025;17:22:02;19.2;0;346;346;0;0;338;
1737999425;27.01.2025;17:37:05;18.4;0;360;346;0;0;353;
1738000329;27.01.2025;17:52:09;19.7;0;353;353;0;0;353;
1738001232;27.01.2025;18:07:12;19.2;0;360;353;0;0;353;
1738002135;27.01.2025;18:22:15;19.5;0;346;346;0;0;353;
1738003038;27.01.2025;18:37:18;17.8;0;353;338;0;0;346;
1738003941;27.01.2025;18:52:21;19.5;0;353;346;0;0;346;
1738004844;27.01.2025;19:07:24;19.5;0;353;353;0;0;338;
1738005748;27.01.2025;19:22:28;19.3;0;353;353;0;0;353;
1738006651;27.01.2025;19:37:31;19.5;0;360;360;0;0;346;
1738007554;27.01.2025;19:52:34;19.6;0;360;338;0;0;360;
1738008457;27.01.2025;20:07:37;19.5;0;353;353;0;0;353;
1738009360;27.01.2025;20:22:40;18.9;0;371;353;0;0;353;
1738010263;27.01.2025;20:37:43;20;0;360;360;0;0;353;
1738011167;27.01.2025;20:52:47;18.7;0;360;346;0;0;353;
1738012070;27.01.2025;21:07:50;19;0;331;346;0;0;346;
1738012973;27.01.2025;21:22:53;17.9;0;353;338;0;0;346;
1738013876;27.01.2025;21:37:56;19.2;0;331;346;0;0;353;
