#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:25:27;
6;
TA_VEST2_RDC	0	5000	255,0,0;
TA_SP5P_2_RDC R	0	5000	0,64,0;
TA_SP10P_2_RDC	0	5000	0,0,128;
TA_LAB_TOPO_RDC	0	5000	128,0,128;
CO_LAB_TOPO_RDC R	0	5000	255,255,0;
DBS_LAB_TOPO_RDC	0	5000	255,128,128;

#!(s);Date;Time;TA_VEST2_RDC;TA_SP5P_2_RDC R;TA_SP10P_2_RDC;TA_LAB_TOPO_RDC;CO_LAB_TOPO_RDC R;DBS_LAB_TOPO_RDC;
1737957881;27.01.2025;06:04:41;19;18.9;18.5;0;76;677;
1737958784;27.01.2025;06:19:44;19;18.9;18.5;0;76;644;
1737959687;27.01.2025;06:34:47;19;18.9;18.5;0;76;666;
1737960590;27.01.2025;06:49:50;19.1;18.9;18.5;0;76;644;
1737961493;27.01.2025;07:04:53;19.1;18.9;18.5;0;76;727;
1737962397;27.01.2025;07:19:57;19.1;18.9;18.5;0;76;677;
1737963300;27.01.2025;07:35:00;19.1;18.9;18.6;0;76;623;
1737964203;27.01.2025;07:50:03;19.1;18.9;18.5;0;76;695;
1737965106;27.01.2025;08:05:06;19.2;19;18.6;0;76;623;
1737966009;27.01.2025;08:20:09;19.2;19;18.5;0;76;695;
1737966912;27.01.2025;08:35:12;19.2;18.9;18.5;0;78.5;666;
1737967815;27.01.2025;08:50:15;19.2;19;18.5;0;76;644;
1737968718;27.01.2025;09:05:18;19.2;19;18.6;0;76;666;
1737969622;27.01.2025;09:20:22;19.2;19;18.6;0;76;655;
1737970525;27.01.2025;09:35:25;19.2;19;18.7;0;76;706;
1737971428;27.01.2025;09:50:28;19.2;19;18.6;0;76;666;
1737972331;27.01.2025;10:05:31;19.1;19;18.6;0;76;634;
1737973234;27.01.2025;10:20:34;19.1;19;18.6;0;76;716;
1737974137;27.01.2025;10:35:37;19.1;19;18.6;0;76;666;
1737975040;27.01.2025;10:50:40;19.1;19;18.6;0;76;684;
1737975943;27.01.2025;11:05:43;19.1;19.1;18.7;0;76;634;
1737976847;27.01.2025;11:20:47;19.1;19.1;18.7;0;76;666;
1737977750;27.01.2025;11:35:50;19.1;19.2;18.8;0;76;677;
1737978653;27.01.2025;11:50:53;19.1;19.2;18.8;0;76;695;
1737979556;27.01.2025;12:05:56;19.1;19.2;18.9;0;76;655;
1737980459;27.01.2025;12:20:59;19.1;19.2;18.8;0;76;644;
1737981362;27.01.2025;12:36:02;19.1;19.2;18.8;0;76;594;
1737982265;27.01.2025;12:51:05;19.1;19.2;18.8;0;76;677;
1737983168;27.01.2025;13:06:08;19.1;19.2;18.8;0;76;655;
1737984072;27.01.2025;13:21:12;19.1;19.2;18.8;0;76;677;
1737984975;27.01.2025;13:36:15;19.1;19.2;18.8;0;76;706;
1737985878;27.01.2025;13:51:18;19.1;19.2;18.8;0;76;706;
1737986781;27.01.2025;14:06:21;19.1;19.1;18.7;0;76;655;
1737987684;27.01.2025;14:21:24;19.1;19.1;18.7;0;76;695;
1737988588;27.01.2025;14:36:28;19.1;19.1;18.7;0;76;612;
1737989491;27.01.2025;14:51:31;19.1;19.1;18.8;0;76;655;
1737990394;27.01.2025;15:06:34;19.1;19.1;18.8;0;76;655;
1737991297;27.01.2025;15:21:37;19.1;19.1;18.8;0;76;644;
1737992200;27.01.2025;15:36:40;19.1;19.1;18.7;0;76;677;
1737993103;27.01.2025;15:51:43;19.1;19.1;18.7;0;76;684;
1737994007;27.01.2025;16:06:47;19.1;19.1;18.7;0;76;695;
1737994910;27.01.2025;16:21:50;19.1;19.1;18.7;0;76;655;
1737995813;27.01.2025;16:36:53;19.1;19.1;18.7;0;76;684;
1737996716;27.01.2025;16:51:56;19.1;19.1;18.7;0;76;684;
1737997619;27.01.2025;17:06:59;19.1;19.1;18.7;0;76;655;
1737998522;27.01.2025;17:22:02;19.1;19.1;18.7;0;76;666;
1737999425;27.01.2025;17:37:05;19.1;19.1;18.7;0;76;677;
1738000329;27.01.2025;17:52:09;19.1;19;18.6;0;76;666;
1738001232;27.01.2025;18:07:12;19.1;19;18.6;0;73.8;677;
1738002135;27.01.2025;18:22:15;19;19.1;18.7;0;76;695;
1738003038;27.01.2025;18:37:18;19;19;18.6;0;73.8;716;
1738003941;27.01.2025;18:52:21;19;19;18.7;0;73.8;601;
1738004844;27.01.2025;19:07:24;19;19;18.6;0;73.8;695;
1738005747;27.01.2025;19:22:27;19;19;18.6;0;71.6;623;
1738006651;27.01.2025;19:37:31;19;19;18.5;0;71.6;695;
1738007554;27.01.2025;19:52:34;19;19;18.5;0;73.8;695;
1738008457;27.01.2025;20:07:37;19;19;18.5;0;73.8;684;
1738009360;27.01.2025;20:22:40;19;19;18.4;0;71.6;2650;
1738010263;27.01.2025;20:37:43;19;19;18.4;0;71.6;644;
1738011166;27.01.2025;20:52:46;19;19;18.4;0;73.8;749;
1738012070;27.01.2025;21:07:50;19;19;18.4;0;73.8;677;
1738012973;27.01.2025;21:22:53;18.9;19;18.4;0;71.6;716;
1738013876;27.01.2025;21:37:56;18.9;19;18.3;0;73.8;644;
1738014779;27.01.2025;21:52:59;18.9;19;18.3;0;73.8;634;
1738015682;27.01.2025;22:08:02;18.9;19;18.3;0;71.6;594;
1738016585;27.01.2025;22:23:05;18.9;18.9;18.3;0;71.6;716;
1738017488;27.01.2025;22:38:08;18.9;18.9;18.3;0;73.8;677;
1738018391;27.01.2025;22:53:11;18.9;18.9;18.3;0;71.6;666;
1738019295;27.01.2025;23:08:15;18.9;18.9;18.3;0;71.6;612;
1738020198;27.01.2025;23:23:18;18.9;18.9;18.2;0;73.8;612;
1738021101;27.01.2025;23:38:21;18.9;18.9;18.3;0;73.8;655;
1738022004;27.01.2025;23:53:24;18.8;18.9;18.2;0;73.8;551;
1738022907;28.01.2025;00:08:27;18.8;18.9;18.2;0;73.8;684;
1738023810;28.01.2025;00:23:30;18.8;18.9;18.2;0;73.8;601;
1738024713;28.01.2025;00:38:33;18.8;18.9;18.2;0;73.8;655;
1738025617;28.01.2025;00:53:37;18.8;18.9;18.2;0;73.8;677;
1738026520;28.01.2025;01:08:40;18.8;18.9;18.2;0;73.8;551;
1738027423;28.01.2025;01:23:43;18.8;18.9;18.1;0;73.8;677;
1738028326;28.01.2025;01:38:46;18.8;18.8;18.1;0;71.6;634;
1738029229;28.01.2025;01:53:49;18.7;18.8;18.1;0;73.8;612;
1738030133;28.01.2025;02:08:53;18.7;18.8;18.1;0;73.8;677;
1738031036;28.01.2025;02:23:56;18.7;18.8;18.1;0;73.8;655;
1738031939;28.01.2025;02:38:59;18.7;18.8;18.1;0;73.8;684;
1738032842;28.01.2025;02:54:02;18.7;18.8;18.1;0;73.8;634;
1738033745;28.01.2025;03:09:05;18.7;18.8;18.1;0;73.8;684;
1738034648;28.01.2025;03:24:08;18.8;18.9;18.1;0;73.8;695;
1738035552;28.01.2025;03:39:12;18.8;18.9;18.2;0;73.8;684;
1738036455;28.01.2025;03:54:15;18.9;18.9;18.2;0;73.8;684;
1738037358;28.01.2025;04:09:18;18.9;18.9;18.2;0;73.8;623;
1738038261;28.01.2025;04:24:21;18.9;18.9;18.2;0;73.8;655;
1738039164;28.01.2025;04:39:24;19;18.9;18.3;0;73.8;684;
1738040067;28.01.2025;04:54:27;19;18.9;18.3;0;73.8;677;
1738040971;28.01.2025;05:09:31;19;19;18.3;0;73.8;677;
1738041874;28.01.2025;05:24:34;19;19;18.3;0;73.8;572;
1738042777;28.01.2025;05:39:37;19.1;19;18.4;0;73.8;677;
1738043680;28.01.2025;05:54:40;19.1;19;18.4;0;73.8;666;
1738044583;28.01.2025;06:09:43;19.1;19;18.4;0;76;684;
1738045486;28.01.2025;06:24:46;19.1;19.1;18.4;0;73.8;706;
1738046389;28.01.2025;06:39:49;19.1;19.1;18.4;0;73.8;612;
1738047293;28.01.2025;06:54:53;19.2;19.1;18.4;0;73.8;644;
1738048196;28.01.2025;07:09:56;19.2;19.1;18.4;0;73.8;677;
1738049099;28.01.2025;07:24:59;19.2;19.1;18.4;0;73.8;695;
1738050002;28.01.2025;07:40:02;19.2;19.1;18.4;0;73.8;644;
1738050905;28.01.2025;07:55:05;19.1;19.1;18.4;0;73.8;655;
1738051808;28.01.2025;08:10:08;19.1;19.1;18.4;0;73.8;562;
1738052711;28.01.2025;08:25:11;19.1;19.1;18.5;0;73.8;677;
1738053615;28.01.2025;08:40:15;19;19.1;18.5;0;73.8;634;
1738054518;28.01.2025;08:55:18;19;19.1;18.5;0;73.8;727;
1738055421;28.01.2025;09:10:21;19;19;18.5;0;73.8;727;
1738056324;28.01.2025;09:25:24;19;19;18.6;0;73.8;634;
1738057227;28.01.2025;09:40:27;19;19;18.6;0;73.8;695;
1738058130;28.01.2025;09:55:30;19;19;18.6;0;76;695;
1738059033;28.01.2025;10:10:33;19;19;18.6;0;73.8;655;
1738059937;28.01.2025;10:25:37;19;19;18.6;0;76;655;
1738060840;28.01.2025;10:40:40;19;19;18.6;0;73.8;677;
1738061743;28.01.2025;10:55:43;19;19;18.6;0;76;727;
1738062646;28.01.2025;11:10:46;19;19;18.6;0;76;684;
1738063549;28.01.2025;11:25:49;19;19;18.6;0;73.8;695;
1738064452;28.01.2025;11:40:52;19;19;18.6;0;76;706;
1738065355;28.01.2025;11:55:55;19;19;18.6;0;76;601;
1738066259;28.01.2025;12:10:59;19;19;18.6;0;73.8;677;
1738067162;28.01.2025;12:26:02;19.1;19;18.6;0;76;655;
1738068065;28.01.2025;12:41:05;19.1;19;18.7;0;76;666;
1738068968;28.01.2025;12:56:08;19.1;19;18.6;0;76;684;
1738069871;28.01.2025;13:11:11;19.1;19;18.7;0;76;695;
1738070774;28.01.2025;13:26:14;19.1;19;18.6;0;76;655;
1738071678;28.01.2025;13:41:18;19.1;19;18.7;0;76;644;
1738072581;28.01.2025;13:56:21;19.1;19;18.7;0;76;655;
1738073484;28.01.2025;14:11:24;19.1;19;18.7;0;76;655;
1738074387;28.01.2025;14:26:27;19.1;19;18.7;0;76;634;
1738075290;28.01.2025;14:41:30;19.1;19;18.7;0;76;695;
1738076193;28.01.2025;14:56:33;19.1;19;18.7;0;76;612;
1738077096;28.01.2025;15:11:36;19.1;19;18.7;0;76;684;
1738077999;28.01.2025;15:26:39;19.1;19;18.6;0;76;644;
1738078903;28.01.2025;15:41:43;19.1;19;18.7;0;76;677;
1738079806;28.01.2025;15:56:46;19.1;19;18.7;0;76;695;
1738080709;28.01.2025;16:11:49;19.1;19;18.7;0;76;623;
1738081612;28.01.2025;16:26:52;19.1;19;18.7;0;76;716;
1738082515;28.01.2025;16:41:55;19.1;19;18.6;0;76;677;
1738083418;28.01.2025;16:56:58;19.1;19;18.7;0;76;716;
1738084321;28.01.2025;17:12:01;19.1;19;18.6;0;76;612;
1738085225;28.01.2025;17:27:05;19.1;19;18.6;0;76;623;
1738086128;28.01.2025;17:42:08;19.1;19;18.6;0;76;716;
1738087031;28.01.2025;17:57:11;19.1;19;18.7;0;76;695;
1738087934;28.01.2025;18:12:14;19.1;19;18.6;0;76;677;
1738088837;28.01.2025;18:27:17;19.1;19;18.6;0;73.8;695;
1738089740;28.01.2025;18:42:20;19.1;19;18.6;0;73.8;727;
1738090643;28.01.2025;18:57:23;19.1;19;18.6;0;73.8;695;
1738091547;28.01.2025;19:12:27;19.1;19;18.6;0;73.8;727;
1738092450;28.01.2025;19:27:30;19;19;18.6;0;73.8;644;
1738093353;28.01.2025;19:42:33;19;19;18.6;0;73.8;666;
1738094256;28.01.2025;19:57:36;19;19;18.5;0;73.8;655;
1738095159;28.01.2025;20:12:39;19;19;18.5;0;73.8;634;
1738096062;28.01.2025;20:27:42;19;19;18.5;0;73.8;655;
1738096965;28.01.2025;20:42:45;19;19;18.5;0;73.8;655;
1738097869;28.01.2025;20:57:49;19;19;18.4;0;73.8;770;
1738098772;28.01.2025;21:12:52;19;19;18.4;0;73.8;706;
1738099675;28.01.2025;21:27:55;19;19;18.4;0;73.8;695;
1738100578;28.01.2025;21:42:58;19;18.9;18.4;0;73.8;677;
1738101481;28.01.2025;21:58:01;19;19;18.4;0;73.8;655;
1738102384;28.01.2025;22:13:04;19;18.9;18.4;0;73.8;684;
1738103287;28.01.2025;22:28:07;19;18.9;18.3;0;73.8;695;
1738104191;28.01.2025;22:43:11;18.9;18.9;18.4;0;73.8;727;
1738105094;28.01.2025;22:58:14;18.9;18.9;18.3;0;73.8;677;
1738105997;28.01.2025;23:13:17;18.9;18.9;18.3;0;73.8;677;
1738106900;28.01.2025;23:28:20;18.9;18.9;18.3;0;73.8;623;
1738107803;28.01.2025;23:43:23;18.9;18.9;18.3;0;73.8;716;
1738108706;28.01.2025;23:58:26;18.9;18.9;18.3;0;73.8;677;
1738109609;29.01.2025;00:13:29;18.9;18.9;18.2;0;73.8;677;
1738110512;29.01.2025;00:28:32;18.9;18.9;18.2;0;73.8;666;
1738111415;29.01.2025;00:43:35;18.9;18.9;18.3;0;73.8;623;
1738112319;29.01.2025;00:58:39;18.9;18.8;18.3;0;73.8;655;
1738113222;29.01.2025;01:13:42;18.9;18.9;18.3;0;73.8;695;
1738114125;29.01.2025;01:28:45;18.9;18.8;18.3;0;73.8;706;
1738115028;29.01.2025;01:43:48;18.9;18.9;18.3;0;73.8;666;
1738115931;29.01.2025;01:58:51;18.8;18.8;18.2;0;73.8;727;
1738116834;29.01.2025;02:13:54;18.8;18.8;18.2;0;71.6;677;
1738117737;29.01.2025;02:28:57;18.8;18.8;18.2;0;73.8;612;
1738118640;29.01.2025;02:44:00;18.8;18.8;18.2;0;73.8;677;
1738119543;29.01.2025;02:59:03;18.8;18.8;18.2;0;73.8;623;
1738120447;29.01.2025;03:14:07;18.9;18.8;18.1;0;76;666;
1738121350;29.01.2025;03:29:10;18.9;18.9;18.2;0;76;623;
1738122253;29.01.2025;03:44:13;19;18.9;18.3;0;76;695;
1738123156;29.01.2025;03:59:16;19;18.9;18.3;0;73.8;738;
1738124059;29.01.2025;04:14:19;19;18.9;18.3;0;76;623;
1738124962;29.01.2025;04:29:22;19;19;18.3;0;73.8;716;
1738125865;29.01.2025;04:44:25;19.1;19;18.4;0;76;677;
1738126768;29.01.2025;04:59:28;19.1;19;18.4;0;76;716;
1738127672;29.01.2025;05:14:32;19.1;19;18.4;0;73.8;684;
1738128575;29.01.2025;05:29:35;19.1;19;18.4;0;73.8;706;
1738129478;29.01.2025;05:44:38;19.1;19;18.4;0;76;583;
1738130381;29.01.2025;05:59:41;19.1;19.1;18.4;0;73.8;684;
1738131284;29.01.2025;06:14:44;19.1;19.1;18.5;0;73.8;695;
1738132187;29.01.2025;06:29:47;19.1;19.1;18.5;0;73.8;666;
1738133091;29.01.2025;06:44:51;19.1;19.1;18.5;0;73.8;562;
1738133994;29.01.2025;06:59:54;19;19.1;18.5;0;73.8;644;
1738134897;29.01.2025;07:14:57;19;19.1;18.5;0;73.8;684;
1738135800;29.01.2025;07:30:00;19;19.1;18.4;0;73.8;677;
1738136703;29.01.2025;07:45:03;19;19.1;18.5;0;73.8;677;
1738137606;29.01.2025;08:00:06;19;19.1;18.5;0;73.8;666;
1738138509;29.01.2025;08:15:09;19;19;18.5;0;73.8;644;
1738139413;29.01.2025;08:30:13;19;19;18.6;0;73.8;695;
1738140316;29.01.2025;08:45:16;19;19;18.6;0;73.8;644;
1738141219;29.01.2025;09:00:19;19;19;18.6;0;73.8;677;
1738142122;29.01.2025;09:15:22;19;19;18.6;0;73.8;644;
1738143025;29.01.2025;09:30:25;19;19;18.7;0;73.8;677;
1738143928;29.01.2025;09:45:28;19;19;18.7;0;73.8;644;
1738144831;29.01.2025;10:00:31;19;19;18.7;0;73.8;644;
1738145734;29.01.2025;10:15:34;19;19;18.8;0;73.8;706;
1738146638;29.01.2025;10:30:38;19.1;19;18.8;0;73.8;634;
1738147541;29.01.2025;10:45:41;19.1;19;18.7;0;76;644;
1738148444;29.01.2025;11:00:44;19.1;19;18.7;0;73.8;655;
1738149347;29.01.2025;11:15:47;19.1;19;18.8;0;76;666;
1738150250;29.01.2025;11:30:50;19.1;19;18.8;0;76;677;
1738151153;29.01.2025;11:45:53;19.1;19;18.8;0;76;695;
1738152056;29.01.2025;12:00:56;19.1;19;18.8;0;76;695;
1738152960;29.01.2025;12:16:00;19.1;19;18.7;0;76;666;
1738153863;29.01.2025;12:31:03;19.1;19;18.8;0;76;684;
1738154766;29.01.2025;12:46:06;19.1;19.1;18.8;0;76;749;
1738155669;29.01.2025;13:01:09;19.1;19.1;18.8;0;76;666;
1738156572;29.01.2025;13:16:12;19.1;19.1;18.8;0;76;684;
1738157475;29.01.2025;13:31:15;19.1;19.1;18.8;0;76;684;
1738158378;29.01.2025;13:46:18;19.1;19.1;18.8;0;76;684;
1738159281;29.01.2025;14:01:21;19.2;19.1;18.8;0;76;655;
1738160185;29.01.2025;14:16:25;19.1;19.1;18.8;0;76;666;
1738161088;29.01.2025;14:31:28;19.1;19.1;18.8;0;76;677;
1738161991;29.01.2025;14:46:31;19.1;19.1;18.8;0;76;727;
1738162894;29.01.2025;15:01:34;19.1;19.1;18.8;0;76;677;
1738163797;29.01.2025;15:16:37;19.1;19.1;18.8;0;76;684;
1738164700;29.01.2025;15:31:40;19.1;19.1;18.8;0;73.8;644;
1738165604;29.01.2025;15:46:44;19.1;19.1;18.8;0;76;634;
1738166507;29.01.2025;16:01:47;19.1;19.1;18.8;0;73.8;677;
1738167410;29.01.2025;16:16:50;19.1;19.1;18.8;0;73.8;583;
1738168313;29.01.2025;16:31:53;19.1;19.1;18.8;0;76;738;
1738169216;29.01.2025;16:46:56;19.1;19.1;18.8;0;76;644;
1738170119;29.01.2025;17:01:59;19.1;19.1;18.7;0;76;695;
1738171023;29.01.2025;17:17:03;19.1;19.1;18.8;0;76;634;
1738171926;29.01.2025;17:32:06;19.1;19.1;18.8;0;76;684;
1738172829;29.01.2025;17:47:09;19.1;19.1;18.8;0;76;655;
1738173732;29.01.2025;18:02:12;19.1;19.1;18.7;0;76;727;
1738174635;29.01.2025;18:17:15;19.1;19.1;18.7;0;76;601;
1738175538;29.01.2025;18:32:18;19.1;19.1;18.8;0;76;684;
1738176442;29.01.2025;18:47:22;19.1;19.1;18.8;0;73.8;644;
1738177345;29.01.2025;19:02:25;19.1;19.1;18.8;0;71.6;706;
1738178248;29.01.2025;19:17:28;19.1;19.1;18.7;0;73.8;644;
1738179151;29.01.2025;19:32:31;19.1;19.1;18.6;0;73.8;623;
1738180054;29.01.2025;19:47:34;19.1;19.1;18.6;0;73.8;706;
1738180957;29.01.2025;20:02:37;19;19;18.6;0;71.6;684;
1738181860;29.01.2025;20:17:40;19;19;18.6;0;73.8;695;
1738182763;29.01.2025;20:32:43;19;19;18.5;0;73.8;666;
1738183667;29.01.2025;20:47:47;19;19;18.5;0;73.8;666;
1738184570;29.01.2025;21:02:50;19;19;18.5;0;71.6;684;
1738185473;29.01.2025;21:17:53;19;19;18.5;0;71.6;706;
1738186376;29.01.2025;21:32:56;19;19;18.5;0;73.8;677;
1738187280;29.01.2025;21:48:00;19;19;18.5;0;71.6;706;
1738188183;29.01.2025;22:03:03;19;19;18.5;0;71.6;601;
1738189086;29.01.2025;22:18:06;19;19;18.4;0;73.8;623;
1738189989;29.01.2025;22:33:09;19;19;18.4;0;73.8;677;
1738190892;29.01.2025;22:48:12;19;19;18.4;0;73.8;666;
1738191795;29.01.2025;23:03:15;19;19;18.4;0;73.8;684;
1738192698;29.01.2025;23:18:18;19;19;18.4;0;73.8;706;
1738193602;29.01.2025;23:33:22;19;19;18.4;0;73.8;684;
1738194506;29.01.2025;23:48:26;18.9;19;18.3;0;73.8;695;
1738195409;30.01.2025;00:03:29;18.9;18.9;18.3;0;73.8;677;
1738196312;30.01.2025;00:18:32;18.9;18.9;18.3;0;71.6;695;
1738197216;30.01.2025;00:33:36;18.9;19;18.3;0;73.8;684;
1738198119;30.01.2025;00:48:39;18.9;19;18.3;0;73.8;655;
1738199022;30.01.2025;01:03:42;18.9;18.9;18.3;0;73.8;749;
1738199925;30.01.2025;01:18:45;18.9;18.9;18.3;0;71.6;666;
1738200828;30.01.2025;01:33:48;18.9;18.9;18.3;0;73.8;666;
1738201731;30.01.2025;01:48:51;18.9;18.9;18.3;0;71.6;684;
1738202635;30.01.2025;02:03:55;18.9;18.9;18.3;0;73.8;655;
1738203538;30.01.2025;02:18:58;18.9;18.9;18.2;0;73.8;695;
1738204441;30.01.2025;02:34:01;18.9;18.9;18.2;0;71.6;727;
1738205344;30.01.2025;02:49:04;18.8;18.9;18.2;0;73.8;727;
1738206247;30.01.2025;03:04:07;18.8;18.9;18.3;0;73.8;706;
1738207150;30.01.2025;03:19:10;18.9;18.9;18.3;0;73.8;583;
1738208053;30.01.2025;03:34:13;19;18.9;18.3;0;76;655;
1738208956;30.01.2025;03:49:16;19;19;18.3;0;73.8;655;
1738209860;30.01.2025;04:04:20;19;19;18.3;0;76;655;
1738210763;30.01.2025;04:19:23;19.1;19;18.3;0;76;666;
1738211666;30.01.2025;04:34:26;19.1;19;18.4;0;73.8;623;
1738212569;30.01.2025;04:49:29;19.1;19;18.4;0;76;677;
1738213472;30.01.2025;05:04:32;19.1;19;18.4;0;76;612;
1738214376;30.01.2025;05:19:36;19.1;19;18.4;0;73.8;594;
1738215279;30.01.2025;05:34:39;19.1;19.1;18.4;0;73.8;684;
1738216182;30.01.2025;05:49:42;19.1;19.1;18.5;0;73.8;551;
1738217085;30.01.2025;06:04:45;19;19.1;18.4;0;73.8;666;
1738217988;30.01.2025;06:19:48;19;19.1;18.3;0;73.8;677;
1738218891;30.01.2025;06:34:51;19.1;19.1;18.3;0;76;677;
1738219794;30.01.2025;06:49:54;19.1;19.1;18.4;0;73.8;684;
1738220697;30.01.2025;07:04:57;19.1;19;18.5;0;73.8;612;
1738221601;30.01.2025;07:20:01;19.1;19;18.5;0;73.8;666;
1738222504;30.01.2025;07:35:04;19.1;19;18.5;0;73.8;677;
1738223407;30.01.2025;07:50:07;19.1;19;18.5;0;73.8;655;
1738224310;30.01.2025;08:05:10;19.1;19;18.5;0;73.8;479;
1738225213;30.01.2025;08:20:13;19.1;18.9;18.5;0;73.8;684;
1738226116;30.01.2025;08:35:16;19.1;19;18.6;0;73.8;677;
1738227020;30.01.2025;08:50:20;19.1;19;18.5;0;73.8;695;
1738227923;30.01.2025;09:05:23;19.1;19;18.6;0;73.8;666;
1738228826;30.01.2025;09:20:26;19.1;19;18.6;0;73.8;666;
1738229729;30.01.2025;09:35:29;19.1;19;18.5;0;73.8;655;
1738230633;30.01.2025;09:50:33;19.1;19;18.6;0;73.8;677;
1738231536;30.01.2025;10:05:36;19.1;19;18.6;0;73.8;695;
1738232439;30.01.2025;10:20:39;19.1;19;18.6;0;73.8;594;
1738233342;30.01.2025;10:35:42;19.1;19;18.6;0;73.8;529;
1738234245;30.01.2025;10:50:45;19.1;19;18.6;0;73.8;706;
1738235148;30.01.2025;11:05:48;19.1;19;18.7;0;76;695;
1738236051;30.01.2025;11:20:51;19.1;19.1;18.7;0;76;666;
1738236955;30.01.2025;11:35:55;19.2;19.1;18.8;0;78.5;655;
1738237858;30.01.2025;11:50:58;19.2;19.1;18.8;0;76;684;
1738238761;30.01.2025;12:06:01;19.2;19.1;18.9;0;78.5;612;
1738239664;30.01.2025;12:21:04;19.2;19.1;18.8;0;76;666;
1738240567;30.01.2025;12:36:07;19.2;19.1;18.9;0;78.5;551;
1738241470;30.01.2025;12:51:10;19.2;19.2;18.9;0;76;623;
1738242374;30.01.2025;13:06:14;19.2;19.2;19;0;78.5;666;
1738243277;30.01.2025;13:21:17;19.2;19.2;19.1;0;78.5;666;
1738244180;30.01.2025;13:36:20;19.2;19.2;19.1;0;78.5;594;
1738245083;30.01.2025;13:51:23;19.2;19.2;19.1;0;78.5;695;
1738245986;30.01.2025;14:06:26;19.2;19.2;19;0;78.5;655;
1738246889;30.01.2025;14:21:29;19.2;19.2;19;0;78.5;684;
1738247792;30.01.2025;14:36:32;19.2;19.2;19;0;76;644;
1738248696;30.01.2025;14:51:36;19.2;19.2;19;0;78.5;666;
1738249599;30.01.2025;15:06:39;19.2;19.2;19;0;78.5;727;
1738250502;30.01.2025;15:21:42;19.2;19.2;19;0;78.5;684;
1738251405;30.01.2025;15:36:45;19.2;19.2;19;0;78.5;666;
1738252308;30.01.2025;15:51:48;19.2;19.2;19;0;78.5;508;
1738253211;30.01.2025;16:06:51;19.2;19.2;19;0;76;601;
1738254115;30.01.2025;16:21:55;19.3;19.2;18.9;0;78.5;666;
1738255018;30.01.2025;16:36:58;19.2;19.2;18.9;0;76;695;
1738255921;30.01.2025;16:52:01;19.2;19.2;18.9;0;76;644;
1738256824;30.01.2025;17:07:04;19.3;19.2;18.9;0;76;684;
1738257727;30.01.2025;17:22:07;19.2;19.2;18.9;0;76;677;
1738258630;30.01.2025;17:37:10;19.2;19.2;18.9;0;76;644;
1738259534;30.01.2025;17:52:14;19.3;19.2;18.8;0;76;716;
1738260437;30.01.2025;18:07:17;19.2;19.2;18.8;0;76;666;
1738261340;30.01.2025;18:22:20;19.2;19.2;18.8;0;73.8;677;
1738262243;30.01.2025;18:37:23;19.2;19.2;18.8;0;73.8;706;
1738263146;30.01.2025;18:52:26;19.2;19.2;18.8;0;73.8;684;
1738264049;30.01.2025;19:07:29;19.2;19.2;18.7;0;73.8;677;
1738264952;30.01.2025;19:22:32;19.2;19.2;18.7;0;71.6;716;
1738265855;30.01.2025;19:37:35;19.2;19.2;18.6;0;73.8;684;
1738266758;30.01.2025;19:52:38;19.2;19.2;18.6;0;71.6;655;
1738267662;30.01.2025;20:07:42;19.2;19.1;18.6;0;73.8;655;
1738268565;30.01.2025;20:22:45;19.2;19.1;18.6;0;73.8;695;
1738269468;30.01.2025;20:37:48;19.2;19.1;18.5;0;73.8;695;
1738270371;30.01.2025;20:52:51;19.2;19.1;18.5;0;73.8;706;
1738271274;30.01.2025;21:07:54;19.1;19.1;18.5;0;71.6;684;
1738272178;30.01.2025;21:22:58;19.1;19.1;18.5;0;73.8;749;
1738273081;30.01.2025;21:38:01;19.1;19.1;18.4;0;71.6;706;
1738273984;30.01.2025;21:53:04;19.1;19.1;18.4;0;71.6;716;
1738274887;30.01.2025;22:08:07;19.1;19.1;18.4;0;71.6;677;
1738275790;30.01.2025;22:23:10;19.1;19;18.3;0;71.6;655;
1738276693;30.01.2025;22:38:13;19.1;19;18.3;0;73.8;677;
1738277597;30.01.2025;22:53:17;19;19;18.3;0;73.8;666;
1738278500;30.01.2025;23:08:20;19;19;18.3;0;73.8;677;
1738279403;30.01.2025;23:23:23;19;19;18.3;0;73.8;655;
1738280306;30.01.2025;23:38:26;19;19;18.3;0;73.8;677;
1738281209;30.01.2025;23:53:29;19;19;18.3;0;73.8;695;
1738282112;31.01.2025;00:08:32;19;19;18.2;0;73.8;695;
1738283016;31.01.2025;00:23:36;19;19;18.2;0;73.8;684;
1738283919;31.01.2025;00:38:39;19;18.9;18.2;0;76;716;
1738284822;31.01.2025;00:53:42;18.9;18.9;18.2;0;76;666;
1738285725;31.01.2025;01:08:45;19;18.9;18.1;0;76;583;
1738286628;31.01.2025;01:23:48;18.9;18.9;18.1;0;76;601;
1738287531;31.01.2025;01:38:51;18.9;18.9;18.1;0;73.8;695;
1738288434;31.01.2025;01:53:54;18.9;18.9;18.1;0;73.8;684;
1738289337;31.01.2025;02:08:57;18.9;18.9;18.1;0;76;706;
1738290240;31.01.2025;02:24:00;18.9;18.9;18.1;0;76;666;
1738291144;31.01.2025;02:39:04;18.9;18.8;18;0;73.8;655;
1738292047;31.01.2025;02:54:07;18.9;18.8;18.1;0;73.8;727;
